City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
364,amapa,1.0,-52.0,23.54,99,100,1.29,BR,1681761436
365,bensonville,6.4461,-10.6125,26.75,87,30,1.63,LR,1681761437
366,veraval,20.9,70.3667,26.14,81,0,4.93,IN,1681761437
367,dwarka,22.2394,68.9678,26.69,81,0,3.88,IN,1681761438
368,kavaratti,10.5669,72.642,28.88,75,3,2.34,IN,1681761438
369,beatrice,40.2681,-96.747,19.54,24,0,3.09,US,1681761439
370,miri,4.4148,114.0089,26.08,83,20,1.54,MY,1681761439
371,bilibino,68.0546,166.4372,-14.13,91,100,1.49,RU,1681761439
372,gazalkent,41.5581,69.7708,5.25,75,100,0.52,UZ,1681761440
373,coro,11.4045,-69.6734,28.5,66,94,7.98,VE,1681761440
374,axim,4.8699,-2.2405,27.37,84,8,2.81,GH,1681761440
375,tabuk,17.4189,121.4443,23.12,93,40,1.75,PH,1681761441
376,tremedal,-14.9758,-41.4108,30.51,43,52,1.69,BR,1681761441
377,roald,62.5833,6.1333,10.5,76,0,4.12,NO,1681761441
378,cardston,49.2,-113.3019,8.16,17,3,9.77,CA,1681761441
379,carndonagh,55.25,-7.2667,15.79,94,100,2.53,IE,1681761442
380,saldanha,-33.0117,17.9442,16.03,87,0,5.82,ZA,1681761444
381,ankazoabo,-22.2833,44.5167,22.25,65,8,1.32,MG,1681761444
382,kendari,-3.945,122.4989,24.55,94,100,1.41,ID,1681761445
383,maningrida,-12.0667,134.2667,21.46,74,93,4.35,AU,1681761445
384,yeppoon,-23.1333,150.7333,22.88,84,77,7.75,AU,1681761445
385,rio casca,-20.2261,-42.6508,25.72,74,5,2.41,BR,1681761446
386,olenegorsk,68.15,33.3,0.61,99,100,1.88,RU,1681761446
387,timon,-5.0942,-42.8367,31.88,62,40,3.6,BR,1681761446
388,najran,17.4924,44.1277,24.36,37,2,1.33,SA,1681761446
389,coos bay,43.3665,-124.2179,9.44,87,100,6.69,US,1681761447
390,solnechnyy,50.7214,136.6319,-2.31,84,31,1.53,RU,1681761447
391,santa rosa,14.3122,121.1114,27.99,88,19,2.42,PH,1681761448
392,nemuro,43.3236,145.575,2.17,72,43,8.19,JP,1681761449
393,preobrazheniye,42.9019,133.9064,3.57,60,2,2.23,RU,1681761238
394,mahibadhoo,3.7833,72.9667,28.71,68,37,0.6,MV,1681761450
395,koshurnikovo,54.1667,93.3,-3.19,76,93,5.27,RU,1681761451
396,esperance,-33.8667,121.9,16.92,57,100,6.48,AU,1681761451
397,northam,51.0333,-4.2167,12.56,86,80,3.44,GB,1681761452
398,zharkent,44.1628,80.0,9.43,59,100,7.23,KZ,1681761452
399,thenzawl,23.3167,92.75,19.59,79,0,1.26,IN,1681761452
400,honningsvag,70.9821,25.9704,4.86,81,75,6.69,NO,1681761453
401,kon tum,14.35,108.0,20.43,92,100,0.54,VN,1681761453
402,sitka,57.0531,-135.33,6.94,65,20,4.12,US,1681761453
403,barra patuca,15.8,-84.2833,29.09,63,41,4.84,HN,1681761454
404,point pedro,9.8167,80.2333,27.49,72,0,4.52,LK,1681761454
405,gucheng,35.9115,111.3192,19.65,43,4,1.97,CN,1681761454
406,cockburn town,21.4612,-71.1419,26.98,65,40,5.14,TC,1681761455
407,misratah,32.3754,15.0925,16.28,64,0,6.27,LY,1681761456
408,port-cartier,50.0334,-66.8654,3.75,87,100,7.34,CA,1681761456
409,brae,60.3964,-1.353,7.71,83,12,5.53,GB,1681761457
410,deputatskiy,69.3,139.9,-17.62,98,100,1.48,RU,1681761457
411,college,64.8569,-147.8028,-1.96,71,75,2.57,US,1681761457
412,benghazi,32.1167,20.0667,16.69,69,0,5.67,LY,1681761458
413,falmouth,50.1544,-5.0711,11.32,76,40,3.6,GB,1681761458
414,arroio grande,-32.2375,-53.0869,17.12,68,100,3.75,BR,1681761458
415,alta floresta,-9.8756,-56.0861,32.9,58,40,1.54,BR,1681761458
416,scarborough,54.2797,-0.4044,7.1,90,0,1.34,GB,1681761459
417,banes,20.9625,-75.7186,28.87,62,52,4.21,CU,1681761459
418,hengyang,26.8881,112.615,23.42,80,42,2.72,CN,1681761459
419,alushta,44.6667,34.4167,12.82,74,97,1.81,UA,1681761460
420,chimbote,-9.0853,-78.5783,26.63,73,100,4.28,PE,1681761460
421,sant julia de loria,42.4625,1.4825,7.74,91,100,1.71,AD,1681761460
422,along,28.1667,94.7667,20.4,65,70,0.74,IN,1681761460
423,puerto colombia,10.9878,-74.9547,29.05,78,99,6.27,CO,1681761461
424,katangli,51.7102,143.2326,-6.58,94,80,4.04,RU,1681761461
425,ahipara,-35.1667,173.1667,19.02,85,99,5.33,NZ,1681761462
426,maniitsoq,65.4167,-52.9,-1.36,76,12,8.95,GL,1681761462
427,mlonggo,-6.5333,110.7,25.51,86,74,2.02,ID,1681761462
428,abu samrah,35.3029,37.1841,21.74,38,29,2.83,SY,1681761462
429,maarianhamina,60.0973,19.9348,2.68,80,0,0.51,AX,1681761462
430,svetlogorsk,52.6333,29.7333,7.36,66,66,2.26,BY,1681761462
431,ouesso,1.6136,16.0517,23.61,85,100,0.85,CG,1681761462
432,boyolangu,-8.1181,111.8935,23.99,92,96,0.24,ID,1681761463
433,praia da vitoria,38.7333,-27.0667,17.14,67,20,5.34,PT,1681761463
434,belfast,54.5833,-5.9333,11.33,88,100,3.09,GB,1681761463
435,kaa-khem,51.6833,94.7333,1.3,81,19,1.99,RU,1681761463
436,yurgamysh,55.3714,64.4656,0.51,35,100,3.34,RU,1681761463
437,mafra,-26.1114,-49.8053,20.29,94,63,1.29,BR,1681761464
438,uppsala,60.0,17.75,5.69,61,57,2.57,SE,1681761464
439,khani,41.9563,42.9566,9.76,86,100,2.52,GE,1681761464
440,kailua,21.4022,-157.7394,27.99,72,75,2.57,US,1681761464
441,san carlos de bariloche,-41.1456,-71.3082,9.86,43,75,13.38,AR,1681761464
442,san patricio,28.017,-97.5169,27.92,45,71,8.07,US,1681761464
443,thinadhoo,0.5333,72.9333,28.31,69,12,0.69,MV,1681761464
444,lashio,22.9333,97.75,20.67,39,2,0.64,MM,1681761465
445,tromso,69.6496,18.957,4.01,81,75,4.63,NO,1681761465
446,grindavik,63.8424,-22.4338,9.97,93,75,11.83,IS,1681761466
447,emerald,-23.5333,148.1667,20.19,93,100,3.04,AU,1681761466
448,eufaula,31.8913,-85.1455,23.02,23,0,3.09,US,1681761466
449,poddorye,57.4695,31.1156,6.39,82,76,0.27,RU,1681761467
450,mayo,38.8876,-76.5119,21.16,37,40,6.17,US,1681761467
451,murgab,37.4966,61.9714,8.93,43,75,2.06,TM,1681761469
452,zilair,52.2332,57.4392,-1.77,87,20,0.98,RU,1681761470
453,turayf,31.6725,38.6637,21.14,18,0,4.63,SA,1681761470
454,lagoa,39.05,-27.9833,14.09,63,1,6.34,PT,1681761470
455,gravdal,68.1214,13.5031,5.38,89,96,3.97,NO,1681761470
456,sistranda,63.7256,8.834,7.98,66,62,1.88,NO,1681761470
457,huarmey,-10.0681,-78.1522,26.92,71,99,4.71,PE,1681761470
458,deder,9.3167,41.45,14.89,78,34,2.14,ET,1681761470
459,atar,20.5169,-13.0499,31.85,24,32,5.6,MR,1681761471
460,somerset west,-34.084,18.8211,19.08,95,0,0.45,ZA,1681761471
461,tura,25.5198,90.2201,26.2,61,3,3.31,IN,1681761473
462,banikoara,11.2985,2.4386,33.98,27,36,2.41,BJ,1681761473
463,shenjiamen,29.9576,122.298,16.71,95,4,10.64,CN,1681761473
464,detchino,54.8092,36.3075,9.25,76,100,2.81,RU,1681761474
465,romanovo,52.6182,81.2271,-13.97,82,1,3.03,RU,1681761474
466,shasta lake,40.6804,-122.3708,13.93,75,94,0.45,US,1681761474
467,menongue,-14.6585,17.691,17.19,75,50,2.77,AO,1681761474
468,fort nelson,58.8053,-122.7002,9.77,46,75,4.63,CA,1681761475
469,ola,59.5833,151.2833,-5.34,75,100,4.05,RU,1681761475
470,abhar,36.1468,49.218,8.1,73,100,2.41,IR,1681761475
471,maryville,35.7565,-83.9705,19.95,24,0,11.83,US,1681761435
472,victoria,22.2855,114.1577,26.29,88,6,1.79,HK,1681761330
473,pimentel,-6.8367,-79.9342,31.16,55,75,2.06,PE,1681761475
474,quito,-0.2299,-78.5249,15.53,70,100,2.05,EC,1681761475
475,nivala,63.9167,24.9667,2.6,95,94,3.02,FI,1681761476
476,damghan,36.1683,54.348,11.7,45,16,0.8,IR,1681761476
477,bonfim,3.0833,-59.95,31.64,49,96,0.95,BR,1681761476
478,la asuncion,11.0333,-63.8628,30.85,58,96,7.72,VE,1681761476
479,lubumbashi,-11.6609,27.4794,15.58,98,73,1.63,CD,1681761465
480,moranbah,-22.0016,148.0466,20.86,83,100,3.83,AU,1681761476
481,quelimane,-17.8786,36.8883,21.14,80,44,1.32,MZ,1681761477
482,suez,29.9737,32.5263,24.44,39,0,1.55,EG,1681761477
483,aklavik,68.2191,-135.0107,-15.0,66,100,4.63,CA,1681761477
484,raton,36.9034,-104.4391,19.19,17,0,0.0,US,1681761478
485,maldonado,-34.6667,-54.9167,16.79,46,7,3.43,UY,1681761478
486,skjervoy,70.0311,20.9714,4.0,94,100,7.28,NO,1681761478
487,itapetininga,-23.5917,-48.0531,23.04,86,26,4.33,BR,1681761478
488,darhan,49.4867,105.9228,-1.15,64,100,2.06,MN,1681761478
489,amahai,-3.3333,128.9167,25.8,86,100,1.52,ID,1681761478
490,toba,34.4833,136.85,10.0,63,8,3.82,JP,1681761478
491,bitung,1.4451,125.1824,25.47,83,93,2.48,ID,1681761479
492,mount isa,-20.7333,139.5,16.87,55,0,3.09,AU,1681761479
493,riviere-au-renard,48.9957,-64.3971,2.16,86,97,4.85,CA,1681761479
494,salalah,17.0151,54.0924,27.3,71,0,2.3,OM,1681761480
495,abu road,24.4833,72.7833,27.41,33,7,2.63,IN,1681761480
496,flin flon,54.7682,-101.865,4.91,38,40,4.12,CA,1681761480
497,fairbanks,64.8378,-147.7164,-1.95,72,75,2.57,US,1681761138
498,nara,34.6851,135.8049,9.72,59,4,1.06,JP,1681761480
499,dunedin,-45.8742,170.5036,13.55,71,100,0.5,NZ,1681761481
500,sorland,67.667,12.6934,5.92,86,85,5.01,NO,1681761481
501,otane,-39.8833,176.6333,13.34,90,84,1.26,NZ,1681761481
502,malaya serdoba,52.4661,44.9512,8.01,49,100,2.87,RU,1681761482
503,jardim do serido,-6.5844,-36.7744,29.79,58,100,3.84,BR,1681761482
504,oum hadjer,13.2954,19.6966,35.15,15,10,3.65,TD,1681761483
505,tanout,14.9709,8.8879,32.29,18,0,2.88,NE,1681761483
506,kushalgarh,23.199,74.4507,29.3,18,0,1.55,IN,1681761484
507,payo,-3.7508,103.6372,22.98,98,100,0.77,ID,1681761484
508,mulege,26.8833,-111.9833,28.86,29,92,4.23,MX,1681761485
509,rio grande,-32.035,-52.0986,23.06,70,60,6.5,BR,1681761485
510,pandan,14.0453,124.1694,26.12,86,29,2.97,PH,1681761485
511,zeya,53.75,127.2667,0.89,94,100,1.59,RU,1681761486
512,killybegs,54.6333,-8.45,15.84,86,41,3.4,IE,1681761487
513,arroyo,41.6096,-4.7969,14.02,33,0,4.63,ES,1681761487
514,rehoboth,-23.3167,17.0833,19.31,56,90,4.75,NA,1681761487
515,alyangula,-13.8483,136.4192,25.65,63,100,5.41,AU,1681761488
516,forestville,38.8451,-76.875,20.23,34,75,7.72,US,1681761488
517,necochea,-38.5473,-58.7368,14.43,76,98,3.22,AR,1681761489
518,belyy yar,53.6039,91.3903,-1.06,59,0,5.0,RU,1681761489
519,tessalit,20.1986,1.0114,29.25,7,0,4.81,ML,1681761490
520,bandarbeyla,9.4942,50.8122,27.57,71,1,3.78,SO,1681761490
521,carballo,43.213,-8.691,21.68,74,9,1.73,ES,1681761490
522,mehriz,31.5917,54.4318,17.28,29,100,0.77,IR,1681761491
523,adrar,20.5022,-10.0711,31.56,19,18,4.7,MR,1681761491
524,tautira,-17.7333,-149.15,27.57,78,100,4.34,PF,1681761491
525,darnah,32.767,22.6367,15.96,78,6,6.85,LY,1681761492
526,serebryansk,49.6925,83.2892,-3.44,93,100,4.9,KZ,1681761492
527,blagoyevo,63.3667,47.9167,-0.74,93,97,1.94,RU,1681761493
528,saint albans,51.75,-0.3333,10.97,84,0,2.57,GB,1681761493
529,itoman,26.1247,127.6694,22.43,83,20,5.14,JP,1681761493
530,marsa matruh,31.3525,27.2453,19.11,72,0,3.09,EG,1681761494
531,niimi,34.9833,133.4667,9.19,89,9,0.66,JP,1681761495
532,nortelandia,-14.4547,-56.8028,31.16,65,99,0.98,BR,1681761495
533,santa maria,-29.6842,-53.8069,22.61,60,75,1.54,BR,1681761369
534,xining,36.6167,101.7667,9.54,40,27,1.6,CN,1681761495
535,brenham,30.1669,-96.3977,25.95,37,30,4.59,US,1681761496
536,alice springs,-23.7,133.8833,7.75,93,26,0.0,AU,1681761496
537,santa isabel,-23.3156,-46.2214,29.84,82,14,4.17,BR,1681761496
538,yulara,-25.2406,130.9889,14.26,46,57,3.11,AU,1681761496
539,arman,59.7,150.1667,-6.09,79,96,4.39,RU,1681761497
540,nanortalik,60.1432,-45.2371,0.42,88,100,3.45,GL,1681761497
541,sur,22.5667,59.5289,26.88,65,92,1.84,OM,1681761497
542,tefe,-3.3542,-64.7114,30.06,74,40,1.03,BR,1681761498
543,bonavista,48.6499,-53.1147,-0.3,84,10,2.63,CA,1681761498
544,komsomolskiy,40.4272,71.7189,11.4,62,100,1.03,UZ,1681761499
545,mumford,5.2618,-0.759,27.92,83,66,4.53,GH,1681761499
546,dhidhdhoo,6.8833,73.1,28.31,71,3,0.44,MV,1681761499
547,rapid valley,44.0625,-103.1463,17.09,33,0,3.58,US,1681761500
548,kruisfontein,-34.0033,24.7314,14.94,70,0,1.07,ZA,1681761500
549,abalak,58.1286,68.5944,-6.19,58,27,2.23,RU,1681761501
550,riyadh,24.6877,46.7219,22.08,60,100,6.73,SA,1681761463
551,vitoria do mearim,-3.4622,-44.8706,26.91,90,99,1.15,BR,1681761502
552,sinnamary,5.3833,-52.95,25.73,89,100,5.34,GF,1681761502
553,saint-jovite,46.1186,-74.5966,10.09,100,100,0.51,CA,1681761503
554,copiapo,-27.3667,-70.3333,17.83,36,0,3.56,CL,1681761503
555,ochakiv,46.6128,31.5498,9.19,73,100,5.53,UA,1681761504
556,emba,48.8264,58.1442,-0.48,88,4,1.38,KZ,1681761504
557,kamaishi,39.2667,141.8833,6.2,74,43,2.62,JP,1681761505
558,ponta delgada,37.7333,-25.6667,15.4,77,40,4.12,PT,1681761505
559,port lincoln,-34.7333,135.8667,15.86,91,3,5.02,AU,1681761505
560,cumberland,35.0502,-78.8664,23.1,29,0,8.23,US,1681761506
561,yangambi,0.8102,24.4336,22.06,93,100,0.61,CD,1681761506
562,chitral,35.8462,71.7858,9.95,100,100,2.4,PK,1681761506
563,san juan evangelista,17.9,-95.1333,30.01,48,76,3.75,MX,1681761507
564,nabire,-3.3667,135.4833,23.08,94,100,1.08,ID,1681761507
565,angoram,-4.0625,144.0661,22.94,99,98,0.97,PG,1681761508
566,obo,5.3998,26.4869,19.94,91,99,1.81,CF,1681761508
567,yashkul,46.1711,45.3435,7.11,55,87,6.61,RU,1681761509
568,vardo,70.3705,31.1107,1.99,93,100,6.17,NO,1681761509
569,steinbach,50.1667,8.5667,12.01,57,0,3.6,DE,1681761509
570,pierre,44.3683,-100.351,15.48,29,0,7.2,US,1681761510
571,sucua,-2.4667,-78.1667,25.41,64,100,1.54,EC,1681761510
572,colares,38.7992,-9.4469,25.82,25,0,7.72,PT,1681761511
573,kencong,-8.2833,113.3667,23.89,93,44,1.3,ID,1681761512
